Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Philippines,PHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.0153377703844,16.1286471132386,18.9671469154789,17.4317211991991,20.4417711390659,20.7399365678349,19.5607279687897,21.3409478711064,24.618503101685,25.5587738639602,27.1505820415621,26.4018084647284,17.4333790280452,21.1837552916166
Philippines,PHL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,14.8884411968116,14.5498939856171,14.566941313229,13.3831179500151,12.8470591641686,13.3982787223193,13.8032343791337,14.6770502818935,14.5097320228406,14.93213807295,15.518451436483,16.0691583520658,15.9052544996365,..
Philippines,PHL,Start-up procedures to register a business (number),IC.REG.PROC,17,17,17,18,18,17,17,17,17,17,14,13,..,..
Philippines,PHL,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,53.1533256870806,65.9395374928217,28.6473344164697,49.0692266057701,75.5010132132925,70.4758702709421,87.551998139928,77.9321088887053,75.2410265563386,88.4074078731202,74.4303140637734,73.0587003677616,75.4082787071207,..
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.31516393650922,1.29142591630931,1.25032908798354,1.2023233937147,1.17013220060251,1.15341455205701,1.10670418975985,1.08846303958172,1.04558514673889,1.24707707471824,0.819584673820235,0.920263121580689,1.01242392260698,..
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,48.77637648,64.1401553,74.93475746,81.79119697,88.48886596,98.55576616,104.9023479,115.3994392,115.8522806,114.0711091,126.2046486,154.7610716,136.5011266,..
Philippines,PHL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,60.3175183127075,61.3457951367033,62.246582389976,63.053489079795,..
Philippines,PHL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,79.5031154297655,69.5356693029901,60.2880963112975,47.9125660938225,52.7747141600295,47.9905529555583,45.0285470283577,43.5890625758745,44.6440842989845,51.9406203119544,52.6484538833798,48.6283651847802,42.747069196311,50.3678863968185
Philippines,PHL,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,90.59295896,88.50836546,77.83823294,83.20042232,81.16541669,75.11144806,74.96062186,82.16603765,82.95317295,81.27652364,78.25050446,79.15322693,82.02161155,..
Philippines,PHL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,57591538397.9,59170382966.4,58261783057.5,55976153264.2,65349965129.3,66105955899.3,69363640826.3,76260795488.2,74742411561,73098382247.4,78960680575.5,83617256190.1,98479781366.5,..
Philippines,PHL,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,9.48218915413443,4.88153550063922,5.2330348199487,4.57954527901179,4.94536847166956,3.66519876254491,1.96286922912073,3.09723334814841,3.10535699897827,3.07234273778996,2.29269796633541,2.53437261699752,2.37723679411141,..
Philippines,PHL,Net migration,SM.POP.NETM,..,-1548077,..,..,..,..,-834619,..,..,-335758,..,..,..,..
Philippines,PHL,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,63286334.9808685,65935652.547979,116943064.766886,93790177.6924595,109142109.113107,134766836.320995,152357506.991629,153322154.937973,196072883.620123,246211590.137985,258523555.919344,225723157.628142,211194462.415954,..
Philippines,PHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2707414996.79964,2918724840.50407,1340027563.20326,2064620677.76657,1070386939.91897,2007150725.40003,3215415155.43567,5639155961.87389,8279548274.88501,10256442398.8834,9948598823.96867,8671365873.65689,6822133290.81919,..
Philippines,PHL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,6.77004187132898,7.1169011540852,0.735737624395058,3.67573539342532,6.19846702646577,-1.42167966364847,-0.0475246833445091,5.04293256845771,2.73624892258915,1.52586801052658,5.1320475647554,8.19503979259776,13.2889720037279,..
Portugal,PRT,"Population, total",SP.POP.TOTL,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10358076,10325452,10300300,10283822,10286263,10297081,10299423
Portugal,PRT,Population growth (annual %),SP.POP.GROW,0.18033244147767,0.196304384487306,0.144191279853498,0.0953308592370666,0.0459100367184907,-0.147084878575482,-0.405421787747567,-0.414141101993213,-0.315459016997883,-0.243889410358812,-0.160104021146769,0.0237334946497115,0.10511412524675,0.0227417236448834
Portugal,PRT,Surface area (sq. km),AG.SRF.TOTL.K2,92090,92090,92090,92210,92210,92210,92210,92225.6,92225.6,92225.6,92225.6,..,..,..
Portugal,PRT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,18.1,18.5,17.9,17.9,18,17.9,18.7,19,18.3,17.3,17.2,16.2,..,..
Portugal,PRT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,204279994911.214,219949201471.188,239004033609.867,242936332935.461,243471333636.024,240357686941.634,222546806827.142,211897453449.207,205925074667.336,206625042001.064,226844749865.175,238594850764.852,224573307058.326,244395778678.343
Portugal,PRT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,19410,20860,22640,22990,23030,22770,21170,20460,19940,20060,22060,23200,21810,23730
Portugal,PRT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,252341811995.826,263509353510.117,272098077805.794,270283827146.521,279072250698.9,278041334782.043,271411027125.957,298988604095.756,318436286348.298,332380808701.934,350426662255.11,362410185382.854,346395852277.624,365360800285.515
Portugal,PRT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,23980,24990,25770,25580,26390,26340,25810,28870,30840,32270,34080,35230,33640,35470
Portugal,PRT,Income share held by lowest 20%,SI.DST.FRST.20,6.7,6.9,6.9,7.2,7,6.8,6.4,6.7,6.9,7.4,7.4,7.6,..,..
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.419512195122,78.3219512195122,78.5243902439025,78.7268292682927,79.0268292682927,80.4707317073171,80.3731707317073,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,80.9756097560976,..
Portugal,PRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.35,1.39,1.34,1.39,1.35,1.28,1.31,1.36,1.38,1.42,1.43,1.4,..
Portugal,PRT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.0286,16.236,15.2716,14.3072,13.3428,12.3784,11.414,9.5936,8.9868,8.38,8.0012,7.6224,7.2436,..
Portugal,PRT,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,85.1,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,98.9,98.8,98.8,98.7,..,..,..
Portugal,PRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.4,4.2,4,3.9,3.8,3.7,3.7,3.6,3.6,3.6,3.6,3.4,3.3,..
Portugal,PRT,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,0.4,..,..,..,..,..
Portugal,PRT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,95,97,95,96,97,97,98,98,98,99,99,99,..
Portugal,PRT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,99.5701904296875,100.125190734863,..,..
Portugal,PRT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.493896484375,101.962860107422,103.69303894043,105.90389251709,106.752136230469,106.585571289063,108.715896606445,118.769180297852,118.024841308594,119.913192749023,120.833976745605,120.621208190918,..,..
Portugal,PRT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01329004764557,1.00504994392395,0.997699975967407,1.00302994251251,0.998390018939972,0.994679987430573,0.985260009765625,0.966910004615784,0.969929993152618,0.974430024623871,0.986050009727478,0.993099987506866,..,..
Portugal,PRT,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,..
Portugal,PRT,Forest area (sq. km),AG.LND.FRST.K2,32636,32607,32578,32549,32520,32640,32760,33120,33120,33120,33120,33120,33120,..
Portugal,PRT,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,22.9888975875852,..,..,..,..,21.4383445018172,..,..,23.0121120796143,..,..,..,..
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2390.32461381023,2402.42639546147,2337.27138690704,2304.02667537956,2222.62969233243,2163.98211329133,2039.01189594444,2131.68188764014,..,..,..,..,..,..
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.74494831950423,5.57717917248513,5.38350514038436,5.3272788984834,4.81788677178018,4.72362922227151,4.58589791923714,4.81266969600543,4.72231126749059,5.17751927915252,4.81338552923222,4.33976842606964,..,..
Portugal,PRT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4827.46718204254,4890.56018781815,4850.83741255711,4843.84969427758,4959.09430535983,4848.27933727111,4736.35177088695,..,..,..,..,..,..,..
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,208756449275.848,240496147317.381,263416394624.084,244667762835.543,238113003233.284,245117990242.248,216224240577.957,199394066525.44,206426152308.931,221357874718.93,242313116577.967,239986922638.902,228539245045.341,249886464354.752
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.62503417629674,2.50657964551773,0.319247925063081,-3.12207942033321,1.73762547590566,-1.69616478061504,-4.05729360769561,1.79204604555983,2.01948539561312,3.5063452848124,2.84932593436179,2.6827594088286,-8.4424559714062,4.88121010306581
Portugal,PRT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.18454265930981,2.96634549274198,1.73772428812507,1.09813586372714,0.642290869101615,-0.265123394841666,-0.388196360131744,2.01996442826523,1.71666254687131,1.51191039440322,1.8129967517081,1.74945274768817,1.9418733035135,0.678220794994928
Portugal,PRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.25313751520814,1.99815593954667,1.96377185231981,1.95062621184125,1.93708196098854,1.83401602752623,1.92410769887828,2.09944392552801,2.06581098417221,2.09586857603127,2.03652988278957,2.08854854180033,2.10540263892753,2.19275318051908
Portugal,PRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.1476529637361,21.153352846176,20.3862797641316,19.857190463856,19.9500938637987,19.3449680402193,19.1134782639465,19.4643821268536,19.3279610326808,19.1172658186866,19.2993079718,18.8327237617961,19.3593039319769,19.2343113270142
Portugal,PRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.3574044411002,31.1941845713373,31.2610790783868,27.2937427180784,30.0693089249393,34.4548615994609,37.7780148210557,40.6151154462762,40.2108236358286,42.7242663980773,43.4457190264876,43.5084218458323,37.0322192576369,42.0290337438185
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.1896486771007,38.7519330104618,40.8146638437736,34.1989508086976,37.7139865308418,38.644682399142,38.2728240456527,39.8757789350306,39.0634059895101,41.7148741234948,42.9830419043532,43.0562955633461,39.1444539051354,45.0236752802798
Portugal,PRT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.9256733300806,23.0998862393828,23.5794931626439,20.8425074783613,21.1260010180124,18.5977428208817,15.7019475658328,15.8553219800671,15.8325244911101,17.226724993941,18.2904716351251,18.4925617594098,18.7523801765778,19.6757482140518
Portugal,PRT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,36.5232687993921,36.7810394784861,36.664130301807,35.494462813653,34.4041946391202,36.3204172111159,36.2531980862788,37.7497543182133,37.0855622777161,37.1132367743333,37.5040453909582,37.294947041772,37.7669385571181,..
Portugal,PRT,Start-up procedures to register a business (number),IC.REG.PROC,8,7,6,6,6,6,6,6,6,6,6,6,..,..
Portugal,PRT,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,49.9085515017207,54.9857207589633,26.147203213487,40.1553514289654,34.4360446034383,25.1674264867432,30.3014314328822,30.0095138449697,27.7364196660795,34.1481543891852,25.5593282493576,..,..,..
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.9499699591663,1.8180552266489,1.83655871865259,2.03079894982103,1.9802165969028,2.00265001457882,1.91213707571497,1.7879744113674,2.00412428217476,1.68333673597554,1.79596979596337,1.83576972918824,2.1405632850741,..
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.9692322,127.4683791,132.5981184,111.2317777,115.2350903,116.7012162,113.2169513,112.9851121,112.0724654,114.341985,115.6330424,116.4632624,116.2629923,..
Portugal,PRT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,8.60278146105432,8.23616836915195,4.79443968345745,4.07310341455426,4.12386030516207,4.4928909511539,5.07988279572584,5.80532526490074,5.98808219079782,5.28341592308855,6.94150408908581,7.11418893215186,..
Portugal,PRT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,55.2960161951534,55.9722064164109,57.5336247450651,47.3597333204401,53.4011155516038,58.1405713465404,60.3627972752401,61.1658120651445,59.743399089973,63.6494184717393,64.9659425057777,65.2539722906615,60.9921503732743,69.0413546189819
Portugal,PRT,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.52926145,93.18148006,89.95430815,94.056707,92.54211187,90.98701987,90.6281607,95.96141038,96.81840258,95.49292117,94.81625625,95.11239793,94.76913577,..
Portugal,PRT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Net migration,SM.POP.NETM,..,92133,..,..,..,..,-140000,..,..,-30001,..,..,..,..
Portugal,PRT,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,445020321.972902,345525100.186104,387824370.216276,518107689.633486,505716827.705628,670899548.613365,559679104.528537,343838968.911734,282916922.763671,300879613.530662,261728984.96337,259425595.887446,255506918.306076,..
Portugal,PRT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13394502768.4966,6014642426.68114,7819075463.00862,5585829214.0696,8966915539.10535,9821076889.908,21396375527.1154,1270014232.93158,7354810293.04957,10683844360.5991,7846086577.93958,10320042522.105,3815634818.12128,..
Portugal,PRT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Population, total",SP.POP.TOTL,38141267,38120560,38125759,38151603,38042794,38063255,38063164,37986412,37970087,37974826,37974750,37965475,37899070,37781024
Poland,POL,Population growth (annual %),SP.POP.GROW,-0.0633705742926632,-0.0543050208038707,0.0136373796827091,0.067763227021235,-0.285609121534849,0.0537697088781007,-0.000239076003298365,-0.0666411009657168,-0.04298513087435,0.0124800985844923,-0.000200132782838419,-0.0244271070993493,-0.175062058196296,-0.311960753470552
Poland,POL,Surface area (sq. km),AG.SRF.TOTL.K2,312680,312680,312680,312680,312680,312680,312680,312680,312680,312680,312690,..,..,..
Poland,POL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,17.3,16.9,17.1,17.6,17.7,17.1,17.3,17.3,15,14.8,15.4,14.8,..,..
Poland,POL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,322635324054.219,378818284706.219,456578716025.343,477015932870.777,484835771249.924,490459986149.735,501055254302.001,505436782601.689,482833728066.949,483360926521.213,537429113753.927,583168756380.686,578462141100.154,629922318913.26
Poland,POL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,8460,9940,11980,12500,12740,12890,13160,13310,12720,12730,14150,15360,15260,16670
Poland,POL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,565612312228.411,618870338566.164,685387324039.228,711831590390.748,773084221928.563,837596257183.206,869989332846.371,983208469018.467,1033046271358.68,1094324390849.85,1163258839664.93,1230535383954.27,1252324490365.82,1353823255338
Poland,POL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14830,16230,17980,18660,20320,22010,22860,25880,27210,28820,30630,32410,33040,35830
Poland,POL,Income share held by lowest 20%,SI.DST.FRST.20,6.8,7.2,7.3,7.3,7.3,7.3,7.2,7.4,8,8.3,8.2,..,..,..
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1439024390244,75.2439024390244,75.5439024390244,75.6951219512195,76.2463414634146,76.6951219512195,76.7463414634146,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805,76.6,..
Poland,POL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.27,1.31,1.39,1.4,1.41,1.33,1.33,1.32,1.39,1.48,1.46,1.44,1.38,..
Poland,POL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.8508,15.941,15.6194,15.2978,14.9762,14.6546,14.333,12.056,11.297,10.538,10.1692,9.8004,9.4316,..
Poland,POL,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,50.5,..,..,..,..,..,..,..,..
Poland,POL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.4,99.4,99.4,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.8,..,..,..
Poland,POL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3,7,6.7,6.3,6,5.7,5.4,4.9,4.7,4.6,4.5,4.4,4.4,..
Poland,POL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..
Poland,POL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,98,98,98,98,98,98,96,96,94,93,93,80,..
Poland,POL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.3782272338867,93.1189880371094,..,92.8526916503906,93.4701919555664,93.6315002441406,94.6511306762695,100.044403076172,101.750358581543,106.242698669434,94.3335189819336,95.0226364135742,..,..
Poland,POL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.650749206543,98.0826187133789,97.1499481201172,96.2403564453125,95.9437103271484,95.8988571166992,96.2134094238281,107.743118286133,108.604331970215,109.933631896973,111.970199584961,111.800842285156,..,..
Poland,POL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990230023860931,0.991360008716583,0.993229985237122,0.993830025196075,0.993210017681122,0.994710028171539,0.995289981365204,..,..,0.983680009841919,0.980220019817352,0.9792799949646,..,..
Poland,POL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,Forest area (sq. km),AG.LND.FRST.K2,92210,92480,92750,93020,93290,93472,93654,94200,94350,94470,94590,94710,94830,..
Poland,POL,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,30.9167720374386,..,..,..,..,38.2280434473992,..,..,51.2529838558417,..,..,..,..
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2536.97804532817,2527.40841162879,2564.77564158133,2466.52404094266,2640.23891094855,2653.40365662369,2566.57431316009,2490.20641907427,..,..,..,..,..,..
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.23491249878749,8.22076078847774,8.08718290886395,7.79154704890447,8.24702807670685,8.1598380469009,7.96964766522079,7.61008927540369,7.895688724468,8.23861537513202,8.21361572260802,7.77364183861292,..,..
Poland,POL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3584.96218806785,3661.64610383478,3725.74877788007,3590.8320811579,3797.09229558691,3879.542093812,3899.17664227808,..,..,..,..,..,..,..
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,344622003093.581,429028505365.078,533609081852.897,439737508413.192,479834179020.33,528301269069.799,498523568248.119,477811911394.084,472630364208.177,526508877305.321,587411745161.558,597280564671.563,596624355719.671,674048266397.369
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.13113807329107,7.06154345873856,4.19996858982597,2.8321780367128,3.74052128123097,4.75763563818002,1.32489630473351,4.23632684997848,3.14172577829697,4.8306560054433,5.35370335471698,4.74495015589534,-2.5406586820496,5.73258169571089
Poland,POL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.72842349873292,3.71707846620453,3.89435109737038,3.7855576881331,1.6509067194427,3.27057481980719,2.36149484385804,0.974028250792998,0.311622233538486,1.85970045111763,1.20161033484582,3.19397798377996,4.10389081407033,5.81591862802338
Poland,POL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.69199228374715,3.0455373774324,2.5926222666815,2.55891838705563,2.85773725432735,3.08506431236907,2.91436343275584,2.37464410875059,2.53723261820447,2.87229845690723,2.33842629580661,2.31672000554684,2.50217479507069,2.370282896554
Poland,POL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.7629589940819,28.6670068749011,28.6650834531893,29.5082086696671,28.8583288868738,29.5788982086579,29.4812503310867,30.1268327566526,29.523468637023,28.351496480864,28.5367101017885,27.9776853208117,27.6823905209881,29.2979504876288
Poland,POL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.8209533854919,38.5162878902711,37.8148698127136,37.1422532388258,39.879212962835,42.3942230351554,44.2514731046751,49.0912280857603,51.9248591484674,54.1610234014378,55.2414620408144,55.3958465881068,56.1843263464818,60.9067548894456
Poland,POL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.1497618827208,42.3151675609764,43.0908911293114,38.1255443596144,42.0502141212183,44.5570071509298,45.0138040040851,46.3350974286996,48.1560644104306,50.3934748358532,52.1788028120883,50.6394778647645,49.3911433404852,56.709001973411
Poland,POL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.6783504499121,25.1956197347723,24.6491247857956,20.5600481040797,21.5063268742173,22.653299694426,21.2526225143861,20.5952211744744,19.6980177484469,19.9113494334957,20.7654291309912,19.7258066133816,17.2484458381471,20.7846239128856
Poland,POL,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,33.754117843975,34.1642329988514,33.5872542239985,31.5203440170551,31.8532613052962,32.507246441625,32.7267620278396,32.6227241837265,32.8454129274849,33.6424376895572,34.5021458317131,34.4254031159093,35.2291872971337,..
Poland,POL,Start-up procedures to register a business (number),IC.REG.PROC,11,11,11,7,7,7,7,5,5,5,5,5,..,..
Poland,POL,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,43.1919403473436,49.3254404669274,17.0191050131031,34.3299188974691,39.7441341901407,26.1676884182792,35.5867588413999,28.833433557158,29.3445138104962,38.2506162157666,27.3202947203349,25.3848641606769,29.7520773830768,..
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.92004479241445,2.00203282841042,1.75213971068109,1.79741622783841,1.83191829941583,1.78980879105013,1.80271300114202,2.13740711293912,1.93846267776486,1.89493098674011,2.04957212987643,1.97574634857663,2.21735066133432,..
Poland,POL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,95.80493007,107.9143985,114.5204528,116.8302309,122.4951194,131.0116839,141.4867678,143.3904315,139.5179369,132.9502666,127.3299496,127.7270912,130.3966794,..
Poland,POL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,3.77496516388438,5.22962680138374,7.07864399331018,7.71539347402538,6.61657294946084,7.80999839367347,10.7744169382836,10.7143193179663,10.6663265802199,10.3939567493759,9.85201489673609,9.86416743692468,..
Poland,POL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.9941436894947,71.2903679301529,71.0748772646552,65.0301587944826,70.3936932316131,75.5805490876543,77.1145086181089,82.7934571253759,85.3358206630902,88.9208178969613,90.6566823674145,89.0497751743307,89.7484312979658,100.326494957756
Poland,POL,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,102.1641393,102.6048941,100.7818741,104.1510694,101.7482396,99.34090465,97.62202442,100.1040102,100.3661511,98.89419785,98.030873,98.49503385,100.7176746,..
Poland,POL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,Net migration,SM.POP.NETM,..,-178456,..,..,..,..,-320806,..,..,-146976,..,..,..,..
Poland,POL,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,694000000,1018000000,1474000000,1154000000,1326000000,1416000000,1538000000,2574000000,3732000000,6344000000,7501000000,8007000000,7915000000,..
Poland,POL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,21473000000,25031000000,14574000000,14025000000,18395000000,18534000000,7358000000,15065000000,18321000000,11762000000,17624000000,16845000000,17388000000,..
Poland,POL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Population, total",SP.POP.TOTL,28102055,28333050,28562321,28792663,29027680,29264314,29506790,30470739,30926036,31444299,31989265,32510462,32971846,33359416
Peru,PER,Population growth (annual %),SP.POP.GROW,0.843037361589071,0.818626243389892,0.805943390415502,0.803219606503164,0.812925977468265,0.811896398192238,0.825158485436818,1.25615925906743,1.48315720541552,1.66192767329954,1.7182682912873,1.6161567459337,1.40921005836136,1.16860255316618
Peru,PER,Surface area (sq. km),AG.SRF.TOTL.K2,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,1285220,..,..,..
Peru,PER,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,49.2,42.4,37.3,33.5,30.8,27.8,25.8,21.8,20.7,21.7,20.5,20.2,30.1,..
Peru,PER,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,78933953914.2935,90997346225.7639,108209359958.995,114223240022.831,127971288855.547,145319767106.28,170806441502.926,193153097128.77,189103625823.209,190676969850.654,207217720725.584,222361371668.151,199684519664.335,217492279512.57
Peru,PER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2810,3210,3790,3970,4410,4970,5790,6340,6110,6060,6480,6840,6060,6520
Peru,PER,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,187799262514.383,210103268393.824,235794449306.48,241631775606.173,261734026525.648,283964927266.9,297710295468.343,340543090251.254,356119980475.884,375165985596.124,397988447252.732,419917465951.067,382203128152.353,430314694892.273
Peru,PER,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6680,7420,8260,8390,9020,9700,10090,11180,11520,11930,12440,12920,11590,12900
Peru,PER,Income share held by lowest 20%,SI.DST.FRST.20,3.5,3.5,3.8,4,4.3,4.4,4.4,4.7,4.6,4.7,5,5.2,4.8,..
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.222,73.528,73.826,74.12,74.41,74.697,74.981,75.792,76.044,76.286,76.516,76.736,76.947,..
